id,name,country,friends
76561198198986819,peach slayer ;  ; ,,"[('76561198843434099', '. ; dota 2 ; '), ('76561198928277495', 'a ; counter-strike 2 ; '), ('76561198955863590', 'drug slayer! ; counter-strike 2 ; '), ('76561198241546204', 'go0fy.pdf ; counter-strike 2 ; '), ('76561198441995154', 'greed ; counter-strike 2 ; '), ('76561198331618049', ""pen '-' ; vrchat ; ""), ('76561198144872955', 'temu ; counter-strike 2 ; '), ('76561198853044814', 'xd ; dota 2 ; '), ('76561198164551510', '☠☠☠ ; dota 2 ; '), ('76561199473787928', 'arius banditcamp.com ;  ; '), ('76561199103538972', 'asd ;  ; '), ('76561198154556652', 'avenger ;  ; '), ('76561198313240965', 'grape ;  ; '), ('76561199005833200', 'grezy ;  ; '), ('76561198827664351', 'hallucinations ;  ; '), ('76561198314127477', 'kuma ;  ; '), ('76561198041631684', 'lenin cat ;  ; '), ('76561198328281716', 'miknna ;  ; '), ('76561199136815542', 'namuuna ;  ; '), ('76561198085900397', 'ruah ;  ; '), ('76561198040227316', 'silent ;  ; '), ('76561198321986220', 'ticatoca ;  ; '), ('76561198282431659', 'tobi ;  ; '), ('76561198085462441', 'vika ;  ; '), ('76561198080262323', 'yoomin ;  ; '), ('76561198411938368', '!m ;  ; '), ('76561198885595973', '$<3disep{4j}<3$ ;  ; '), ('76561199219667238', '(k)azka ;  ; '), ('76561198412554065', '(kiseki) legends never die ;  ; '), ('76561198082034631', '***** sergeant ;  ; '), ('76561199241063752', '-wybie- ;  ; '), ('76561198148131452', '. ;  ; '), ('76561198304092046', '. ;  ; '), ('76561199494859794', '.thd ;  ; '), ('76561199142692365', '/t/ ;  ; '), ('76561199067070244', '0zzy osbourne ;  ; '), ('76561198402873127', '2pac ;  ; '), ('76561198869096028', '8.16 ;  ; '), ('76561198372205845', '9 ;  ; '), ('76561199474623844', '30fps ;  ; '), ('76561198816140063', '789 ;  ; '), ('76561199261043329', '910 ;  ; '), ('76561198046765279', 'a ;  ; '), ('76561198418423502', 'aansli ;  ; '), ('76561198133680956', 'aka ;  ; '), ('76561198280469953', 'ari ;  ; '), ('76561199141650007', 'asd ;  ; '), ('76561199375497145', 'ashita ;  ; '), ('76561198304883616', 'asyouasked ;  ; '), ('76561199242641783', 'ayasked ;  ; '), ('76561199475442140', 'azurevnn ;  ; '), ('76561198110300804', 'balladang ;  ; '), ('76561198308835271', 'bambu ;  ; '), ('76561198962156413', 'banjo banjo ;  ; '), ('76561199100293507', 'bbno$ ;  ; '), ('76561199088673921', 'bbvtenbayr ;  ; '), ('76561198389438724', 'beefy-c ;  ; '), ('76561199175162625', 'big-hp ;  ; '), ('76561198257630267', 'billion ;  ; '), ('76561198390296335', 'bkkk ;  ; '), ('76561198821677897', 'black.z.devil ;  ; '), ('76561198124390002', 'blond ;  ; '), ('76561198332961660', 'bossmission ;  ; '), ('76561199192139328', 'brooklyn^dornogovi ;  ; '), ('76561198110658015', 'brotherjo ;  ; '), ('76561198208651108', 'bu; ;  ; '), ('76561198137509845', 'budda ;  ; '), ('76561198376494644', 'b^ ;  ; '), ('76561199061070747', 'carrying animals since 2010 ;  ; '), ('76561198845747483', 'cataleya ;  ; '), ('76561198823456292', 'christopher.nolan ;  ; '), ('76561198976635324', 'col4pz ;  ; '), ('76561198341689417', 'crow | hero ;  ; '), ('76561199150163708', 'damba god ;  ; '), ('76561198396771508', 'dash ;  ; '), ('76561198205922661', ""dd' ;  ; ""), ('76561198410704501', 'devve ;  ; '), ('76561198385978428', 'diduri ;  ; '), ('76561198157904906', 'difendā ディフェンダー ;  ; '), ('76561198822297156', 'dobu mergen shig shaadag davsag ;  ; '), ('76561198141463921', 'doctor45 ;  ; '), ('76561198120157641', 'doku ;  ; '), ('76561198392478819', 'dont stop ;  ; '), ('76561198373384114', 'draculaa ;  ; '), ('76561198030511353', 'drop.skin ;  ; '), ('76561198848546731', 'eat_my_bullar!!! ;  ; '), ('76561198206313379', 'electronic ♥ d ;  ; '), ('76561198259767609', 'enjoyer ;  ; '), ('76561198051384372', 'enjoyer ;  ; '), ('76561199043302149', 'enkhjin ;  ; '), ('76561198871720086', 'enzo2k cs.money ;  ; '), ('76561198358744006', 'erkana<3 ;  ; '), ('76561198411937348', 'eto gege ;  ; '), ('76561198831110929', 'eva ;  ; '), ('76561198385870343', 'fabledmenace ;  ; '), ('76561198133185760', 'fartonnnn! ;  ; '), ('76561198942139358', 'faze   aw[as.ew ;  ; '), ('76561199043728030', 'fear-10 ;  ; '), ('76561198367778585', 'fendi ;  ; '), ('76561198359342545', 'fixe2k ;  ; '), ('76561198969819821', 'flew4k ;  ; '), ('76561198328238576', 'fookin skin changer ;  ; '), ('76561199115849448', 'from somewhere ;  ; '), ('76561198393429023', 'fuck you ;  ; '), ('76561199158652847', 'getnymba ;  ; '), ('76561198888336176', 'get rekted ;  ; '), ('76561198198040942', 'gg ;  ; '), ('76561198281576219', 'ghhhtu ;  ; '), ('76561198352388221', 'gunshort ;  ; '), ('76561198012849430', 'harbinjer ;  ; '), ('76561198400663840', 'headhunter - 毛布 ;  ; '), ('76561198822670984', 'heisenberg ;  ; '), ('76561198951093742', 'hell_p ;  ; '), ('76561198389355118', 'hesoyam ;  ; '), ('76561198358450286', 'hi!!!!!! ;  ; '), ('76561198317553136', 'h i h i ;  ; '), ('76561199249711317', 'hikari.chaan1 ;  ; '), ('76561198267394926', 'hippophae ;  ; '), ('76561198839037921', 'hkagd ;  ; '), ('76561199059158528', 'hun bn ;  ; '), ('76561198311059357', 'huurhunu ;  ; '), ('76561198368108470', 'hvhv ;  ; '), ('76561198033580813', 'iceman ;  ; '), ('76561199441900066', 'if i can. ;  ; '), ('76561198098376488', 'imunecakiko ◥◣ ◢◤ ;  ; '), ('76561198295265389', 'inga ;  ; '), ('76561199161156822', 'i said what i said ;  ; '), ('76561199075399343', 'izr- ;  ; '), ('76561198122819675', 'jallen ;  ; '), ('76561198214255504', 'juan deag ;  ; '), ('76561198203906045', 'k ;  ; '), ('76561198957194369', 'k. ;  ; '), ('76561198121340023', 'keisha ;  ; '), ('76561198376915183', 'kiyeeeel. ;  ; '), ('76561199083188228', 'kizen ;  ; '), ('76561198331536590', 'konnen69.glm ;  ; '), ('76561199016556768', 'korostel ;  ; '), ('76561199017970751', 'l.ciin ;  ; '), ('76561198951455732', 'lalisa ;  ; '), ('76561198220666860', 'lana4qez ;  ; '), ('76561198836235183', 'lero ;  ; '), ('76561199027354284', 'lisachan ;  ; '), ('76561198033836002', 'lunch luke ;  ; '), ('76561198244448286', 'lv ;  ; '), ('76561198168411416', 'l◬gger ;  ; '), ('76561198862023658', 'maki zenin ;  ; '), ('76561198379078667', 'martin(マルチン です) ;  ; '), ('76561199001410884', 'mercury2k ;  ; '), ('76561198210574083', 'mimaw ;  ; '), ('76561198377571022', 'mitsu ;  ; '), ('76561198291026186', 'mmddaii ;  ; '), ('76561199088415173', 'morre ;  ; '), ('76561198322365397', 'moyo stark ;  ; '), ('76561198388939436', 'mr.dr.pr.dt.sc.ryumaa ;  ; '), ('76561198303471629', 'mrthompson ;  ; '), ('76561198092487096', 'mujiyd ;  ; '), ('76561198135440811', 'mundag baatar. ;  ; '), ('76561198272762305', 'n<3[mind] margo ;  ; '), ('76561198350861740', 'neo ;  ; '), ('76561198127737197', 'niko ;  ; '), ('76561198138103192', 'nme ;  ; '), ('76561198365498418', 'nndia ;  ; '), ('76561198842145128', 'not try harder ;  ; '), ('76561199359987050', 'nuclearwar enjoyer 2024 ;  ; '), ('76561198283800781', 'ochir ;  ; '), ('76561198361445318', 'ochiroo.! ;  ; '), ('76561198967348055', 'old emily ;  ; '), ('76561199499433422', 'oroolon ;  ; '), ('76561198911875687', 'ozo_777 ;  ; '), ('76561199071897148', 'p ;  ; '), ('76561198816063899', 'panic ;  ; '), ('76561198130645420', 'patrick <3 ;  ; '), ('76561198293504179', 'perfecto ;  ; '), ('76561198363017940', 'petisha ;  ; '), ('76561198292455144', 'pixelvince ;  ; '), ('76561198804810279', 'poison king ;  ; '), ('76561198830407977', 'purrfect ;  ; '), ('76561198126193552', 'r ;  ; '), ('76561198198121955', 'racismisavirus ;  ; '), ('76561198105979698', 'rainymax ;  ; '), ('76561198876459558', 'rain_batuka ;  ; '), ('76561198046545729', 'raoben ;  ; '), ('76561198303733554', 'ring of aquila ;  ; '), ('76561198193680825', 'robert oppenheimer ;  ; '), ('76561198107496389', 'royce ;  ; '), ('76561198827588101', 'ryumx ;  ; '), ('76561199242903203', 'ryumx ;  ; '), ('76561198005855597', 's1l3nt ;  ; '), ('76561198366838187', 'saitama ;  ; '), ('76561198360247529', 'sanaa..... ;  ; '), ('76561199086733265', 'shiro gaming♩♪♫ ;  ; '), ('76561198838882328', 'shoglolt yvsaan ;  ; '), ('76561199000979075', 'shogun ;  ; '), ('76561198149770709', 'silver ;  ; '), ('76561198295090688', 'skkrrrraaaaaa ;  ; '), ('76561198855109310', 'skyzon ;  ; '), ('76561199007368769', 'smurfking ;  ; '), ('76561198069259321', 'soniea ;  ; '), ('76561198834795710', 'sono1sy ;  ; '), ('76561198800578561', 's o r o k a . ! * * * ;  ; '), ('76561198284379379', 'soundchimera ;  ; '), ('76561198845758356', 'starzzz-chan ;  ; '), ('76561199062436390', 'stew ;  ; '), ('76561198262523167', 'tabr ;  ; '), ('76561198078025462', 'th0r ;  ; '), ('76561198887276207', 'the shotguy ;  ; '), ('76561198306884280', 'tom ;  ; '), ('76561198304957108', 'tonto ;  ; '), ('76561198884036804', 'toxic ""thoughts ;  ; '), ('76561198834092397', 'tugstumul ;  ; '), ('76561198408276079', 'tuka ;  ; '), ('76561198425578524', 'tyler ;  ; '), ('76561198323861205', 'tywin lannister ;  ; '), ('76561198871807564', 'ulquare.! ;  ; '), ('76561199380364810', 'unbroken- ;  ; '), ('76561198321275501', 'ura army ;  ; '), ('76561198417668075', 'uyangagiinex ;  ; '), ('76561198823719733', 'wagner ;  ; '), ('76561198800124363', 'watermalown ;  ; '), ('76561199007762886', 'who ;  ; '), ('76561198059776192', 'wudipukuruduin ;  ; '), ('76561199102171844', 'x1lentsss op ;  ; '), ('76561198886466793', 'zerotwo ;  ; '), ('76561198109926398', 'zilla ;  ; '), ('76561198120560084', '[vc]udonchan ;  ; '), ('76561198362773598', '^^tmk#1 ;  ; '), ('76561198415181961', '_erkqq_ ;  ; '), ('76561198877624952', 'ღ ;  ; '), ('76561199053302690', 'ᴄʜɪʟʟwith kakarot. ;  ; '), ('76561198855320329', 'ᴍɪᴋᴀ ;  ; '), ('76561199056772285', 'ᵂᵘᵉʷᵘᵉʷᵘᵉʷᵘᵉ ;  ; '), ('76561198329034465', '™bong™ ;  ; '), ('76561198344994179', '✞⭕⃤baraga☁✞ ;  ; '), ('76561198094736182', '✨☃ 능력자 ⫍ ⃢ ⫎☃✨ ;  ; '), ('76561198076704574', '✪ meowmeow- ;  ; '), ('76561198286010420', '✪ sm1le [b1tc5{...(-_-)...}] ;  ; '), ('76561198435762260', '✪the meg2 ︻デ ーー -> ;  ; '), ('76561198954651922', '✪ Ҝㄩ尺ㄩ ㄚㄩ Ҝ丨✪ ;  ; '), ('76561198854963358', '❂ mar4su ;  ; '), ('76561198454491190', '⭕⃤ ＡＦＩＮＡ神 ;  ; '), ('76561198115338525', '你棋差两招啊 ;  ; '), ('76561198259704041', '工 ㄥ口∨モぶんんy ;  ; '), ('76561198302732848', '承诺高于切 ;  ; '), ('76561198101239627', '是六二酱哒哟～ ;  ; '), ('76561198352161628', '純愛戰士 ;  ; '), ('76561198114271740', '🐼bekunji🐼 ;  ; ')]"
76561198306463055,position ;  ; ,,"[('76561198085376639', 'idontcare ;  ; '), ('76561198179854846', 'ДЭД ИНСАЯД ;  ; '), ('76561198205810231', '... ;  ; '), ('76561198356883152', 'aagii ;  ; '), ('76561198117959474', 'asterix ;  ; '), ('76561198206553592', 'blaa ;  ; '), ('76561198200005194', 'cheesemonger ;  ; '), ('76561198144550725', 'enjoyer ;  ; '), ('76561198890213699', 'gegeersen negen ;  ; '), ('76561198330236226', 'jennienumbaone ;  ; '), ('76561198148046086', 'keke ;  ; '), ('76561197965510621', 'kyuubi ;  ; '), ('76561198175207903', 'newbee.なんで ;  ; '), ('76561198303401318', 'oi ;  ; '), ('76561198849372572', 'robin ;  ; '), ('76561198199637141', 'stormi.神 ;  ; '), ('76561198887276207', 'the shotguy ;  ; '), ('76561198333191359', 'thor ;  ; '), ('76561198013917939', 'trd ;  ; '), ('76561198116637836', 'uba n gangnam style ;  ; '), ('76561198359489653', 'zero ;  ; '), ('76561199139493520', '六六六 ;  ; '), ('76561198082371616', '莱神 ;  ; '), ('76561198843512467', '齊天大聖 ;  ; ')]"
76561198401220183,purgi ;  ; ,Libya,"[('76561198343580678', '1 ;  ; '), ('76561198876691720', 'sashaef62 ;  ; '), ('76561198803301155', '456 ;  ; '), ('76561198850878276', 'baagii ;  ; '), ('76561198872535022', 'ballerina ;  ; '), ('76561198308106245', 'bb ;  ; '), ('76561198158577932', 'bekkkk ;  ; '), ('76561198206553592', 'blaa ;  ; '), ('76561198200005194', 'cheesemonger ;  ; '), ('76561198132949678', 'daisy ;  ; '), ('76561198416156562', 'dont be greedy bitches!!! ;  ; '), ('76561199015180582', 'friberg❤ ;  ; '), ('76561198300557369', 'geroy ;  ; '), ('76561199137932181', 'guuunyaa ;  ; '), ('76561198343873368', 'jay ;  ; '), ('76561198810862678', 'jerusalem ;  ; '), ('76561198441973744', 'keke ;  ; '), ('76561198148046086', 'keke ;  ; '), ('76561198913485100', 'kino peek ;  ; '), ('76561198383001553', 'kobeeeeeeeee ;  ; '), ('76561198411831651', 'l.o.r.d ;  ; '), ('76561198384693471', 'lord ;  ; '), ('76561198263261453', 'mauler ;  ; '), ('76561198286584487', 'mercedase ;  ; '), ('76561198334360979', 'messsssssi ;  ; '), ('76561198874631682', 'my life sucks so bad ;  ; '), ('76561198348078099', 'negtovsh ;  ; '), ('76561198175207903', 'newbee.なんで ;  ; '), ('76561198449222674', 'nihahahaha ;  ; '), ('76561198016997892', 'nojamseung ;  ; '), ('76561199145519710', 'nymbax ;  ; '), ('76561198303401318', 'oi ;  ; '), ('76561198318970934', 'real individual ;  ; '), ('76561198358384793', 'renger ;  ; '), ('76561198801948435', 'shinzou wo sasageyo ;  ; '), ('76561198401411037', ""st's vacation ;  ; ""), ('76561198842497588', 'teku ;  ; '), ('76561198871995955', 'teku ;  ; '), ('76561198887276207', 'the shotguy ;  ; '), ('76561198333191359', 'thor ;  ; '), ('76561198418886989', 'tjdizo ;  ; '), ('76561198163504620', 'twitch.tv/ezkatka ;  ; '), ('76561198355654178', ""usukhuu's vacation ;  ; ""), ('76561198833248194', 'watermelon man ;  ; '), ('76561198281442462', 'willardgames ;  ; '), ('76561198168801470', 'xdd ;  ; '), ('76561198976117603', 'yakko ;  ; '), ('76561199015105835', 'zasarsan ynhan zayaani hani ;  ; '), ('76561198408750199', '_ropz. ;  ; '), ('76561198243784286', '♕♡⚘𝐾ⲓₙ𝚐ο𝗳ϯ ;  ; '), ('76561198370877937', '✿goku♛ ;  ; '), ('76561198843512467', '齊天大聖 ;  ; ')]"
76561198139970152,rain quận 7 ;  ; ,,[]
76561198358384793,renger ;  ; ,"Geneve, Switzerland","[('76561198294963058', '女大学生被拐山村囚禁 ;  ; '), ('76561199163310708', '123 ;  ; '), ('76561198197479153', 'anka ;  ; '), ('76561198117959474', 'asterix ;  ; '), ('76561198206553592', 'blaa ;  ; '), ('76561198192734930', 'buuz ;  ; '), ('76561198200005194', 'cheesemonger ;  ; '), ('76561198291534329', 'divine créature ;  ; '), ('76561198857373563', 'g4no ;  ; '), ('76561198133126398', 'its me marioo ;  ; '), ('76561198148046086', 'keke ;  ; '), ('76561198441973744', 'keke ;  ; '), ('76561198411831651', 'l.o.r.d ;  ; '), ('76561198177846111', 'lolo ;  ; '), ('76561198175207903', 'newbee.なんで ;  ; '), ('76561199165334379', 'nymbax ;  ; '), ('76561198303401318', 'oi ;  ; '), ('76561198306176350', 'oniichan ;  ; '), ('76561198401220183', 'purgi ;  ; '), ('76561198279515037', 'rusty ;  ; '), ('76561198266042378', 'sushi roll ;  ; '), ('76561198363296474', 'tanaka ;  ; '), ('76561198871995955', 'teku ;  ; '), ('76561198842497588', 'teku ;  ; '), ('76561198887276207', 'the shotguy ;  ; '), ('76561198333191359', 'thor ;  ; '), ('76561198379465255', 'tony slark ;  ; '), ('76561198168801470', 'xdd ;  ; '), ('76561198963764436', 'zekel_zkl ;  ; '), ('76561198843512467', '齊天大聖 ;  ; '), ('76561198850180946', '덴츠 ;  ; '), ('76561198796938215', '𝕺𝖇𝖘𝖎𝖉𝖎𝖆𝖓 ;  ; '), ('76561198262047491', '💡ee 3000 ;  ; ')]"
76561198193680825,robert oppenheimer ;  ; ,"Ulaanbaatar, Ulaanbaatar, Mongolia","[('76561198110747895', 'alex ;  ; '), ('76561198150937781', 'ank630 ;  ; '), ('76561198166075434', 'bumbuulei ;  ; '), ('76561198986589305', 'guyen.ganbat ;  ; '), ('76561198905326732', 'hansha ;  ; '), ('76561198041631684', 'lenin cat ;  ; '), ('76561198341320785', 'menaceotto.! ;  ; '), ('76561198085900397', 'ruah ;  ; '), ('76561198804093169', 'sexy raga ;  ; '), ('76561198120162737', 'shimesaba ;  ; '), ('76561198373288213', '! draconic ;  ; '), ('76561198193905847', '!saberlight ;  ; '), ('76561198798335024', '#eggsy# ;  ; '), ('76561198245850712', '* ;  ; '), ('76561199142692365', '/t/ ;  ; '), ('76561198130262353', '?? ;  ; '), ('76561199011686367', 'actimel ;  ; '), ('76561198319499729', 'air ;  ; '), ('76561198990151670', 'anandgan2000 ;  ; '), ('76561198341643891', 'ben ;  ; '), ('76561198138928181', 'blackpilledbuddyboyo ;  ; '), ('76561198900836500', 'boong sweat ;  ; '), ('76561198208651108', 'bu; ;  ; '), ('76561198137509845', 'budda ;  ; '), ('76561198139805143', 'bunny-slayer ;  ; '), ('76561198156547349', 'c0l8x ;  ; '), ('76561199064436835', 'chilugen ;  ; '), ('76561198885644828', 'cw ;  ; '), ('76561198286025094', 'daniel pitt ;  ; '), ('76561198307238551', 'ded ;  ; '), ('76561198141463921', 'doctor45 ;  ; '), ('76561198289692670', 'f0rest ;  ; '), ('76561198239432856', 'fnf ;  ; '), ('76561198140989049', 'fullnoob alchemist ;  ; '), ('76561198093371496', 'gang gang! ;  ; '), ('76561198273056291', 'gunter ;  ; '), ('76561198044482869', 'hakob ;  ; '), ('76561198213789327', 'jujuz ;  ; '), ('76561198179435931', 'kaskade ;  ; '), ('76561198951455732', 'lalisa ;  ; '), ('76561198054326753', 'latenightaltright ;  ; '), ('76561198223590108', 'mcnaaa ;  ; '), ('76561198273860527', 'microsoftpowerpoint_2010 ;  ; '), ('76561198197174907', 'mob_om ;  ; '), ('76561198138103192', 'nme ;  ; '), ('76561198307233848', 'nothing special ;  ; '), ('76561198307624029', 'ntnzzz ;  ; '), ('76561198183059306', 'org!l ;  ; '), ('76561198198986819', 'peach slayer ;  ; '), ('76561198222267312', 'prince jinn ;  ; '), ('76561198072582901', 'raisedbycyborgs ;  ; '), ('76561198303733554', 'ring of aquila ;  ; '), ('76561198827588101', 'ryumx ;  ; '), ('76561198199646358', 'san francisco ;  ; '), ('76561199001813107', 'sexcin  uunu ;  ; '), ('76561198113534110', 'sleepy_s ;  ; '), ('76561198329536248', 'springsnag ;  ; '), ('76561198321938127', 'starr ;  ; '), ('76561198260735563', 'supertramp ;  ; '), ('76561198078025462', 'th0r ;  ; '), ('76561198887276207', 'the shotguy ;  ; '), ('76561198296501045', 'transporn enjoyer ;  ; '), ('76561198837679588', 'twistzz丶洛 ;  ; '), ('76561198267266669', 'vice ;  ; '), ('76561198439015987', 'zhavia ;  ; '), ('76561198417219559', 'Ёбик долбоёбик ;  ; '), ('76561198217237052', 'Чел из скрытого п ;  ; '), ('76561198103437607', '𝓑𝓐𝓣𝓞𝓡𝓖𝓘𝓛tbtebet ;  ; ')]"
76561198279515037,rusty ;  ; ,,[]
76561198827588101,ryumx ;  ; ,"Nara, Japan","[('76561198241546204', 'go0fy.pdf ; counter-strike 2 ; '), ('76561198827664351', 'hallucinations ;  ; '), ('76561199211000141', 'leetify ;  ; '), ('76561198041631684', 'lenin cat ;  ; '), ('76561198085900397', 'ruah ;  ; '), ('76561198863610096', 'scope.gg ;  ; '), ('76561198400060213', '-dahyeon ;  ; '), ('76561198304092046', '. ;  ; '), ('76561199142692365', '/t/ ;  ; '), ('76561198442061309', '1 ;  ; '), ('76561198372205845', '9 ;  ; '), ('76561199134727794', 'anujin ;  ; '), ('76561198304883616', 'asyouasked ;  ; '), ('76561198017500744', 'bayokoftw ;  ; '), ('76561198332546443', 'black_hawk ;  ; '), ('76561198208651108', 'bu; ;  ; '), ('76561198999637174', 'coko ;  ; '), ('76561198097824312', 'crexo ;  ; '), ('76561198141463921', 'doctor45 ;  ; '), ('76561198259767609', 'enjoyer ;  ; '), ('76561198051384372', 'enjoyer ;  ; '), ('76561198385870343', 'fabledmenace ;  ; '), ('76561199158652847', 'getnymba ;  ; '), ('76561198385056118', 'hellcheesejerry ;  ; '), ('76561198153261940', 'hello noobs ;  ; '), ('76561198980142732', 'hi ;  ; '), ('76561198267394926', 'hippophae ;  ; '), ('76561199059158528', 'hun bn ;  ; '), ('76561198049468850', 'hurtsanberg ;  ; '), ('76561198875016117', 'jerry ;  ; '), ('76561198076605524', 'kiki ;  ; '), ('76561198377571022', 'mitsu ;  ; '), ('76561198135440811', 'mundag baatar. ;  ; '), ('76561199170505321', 'naag~ ;  ; '), ('76561198100219432', 'nekos ;  ; '), ('76561199359987050', 'nuclearwar enjoyer 2024 ;  ; '), ('76561198198986819', 'peach slayer ;  ; '), ('76561198830407977', 'purrfect ;  ; '), ('76561198193680825', 'robert oppenheimer ;  ; '), ('76561198157988340', 'samael ;  ; '), ('76561198887276207', 'the shotguy ;  ; '), ('76561198350110420', 'ti.3n6 ;  ; '), ('76561198306884280', 'tom ;  ; '), ('76561198871807564', 'ulquare.! ;  ; '), ('76561198287109340', 'zoro ;  ; '), ('76561199056772285', 'ᵂᵘᵉʷᵘᵉʷᵘᵉʷᵘᵉ ;  ; '), ('76561198071759066', '™revenge☻♥ ;  ; '), ('76561198980191212', '✪cyrus bnn ;  ; '), ('76561198830496219', '𝙮𝙪𝙠𝙖𝙧𝙞 ;  ; ')]"
76561199021530370,sdln ;  ; ,"Ulaanbaatar, Mongolia","[('76561199158652847', 'getnymba ;  ; '), ('76561198887276207', 'the shotguy ;  ; ')]"
76561198842497588,teku ;  ; ,"Aichi, Japan","[('76561198035449847', '人はdeathは人 ; counter-strike 2 ; '), ('76561198343580678', '1 ;  ; '), ('76561198205393145', 'goofy goober ;  ; '), ('76561199137104615', 'seven_nimka😎 ;  ; '), ('76561199138576275', 'yametekudasai ;  ; '), ('76561198114613044', '... ;  ; '), ('76561198213859232', '7ad1145c-7c77-11ee-b962-0242ac12 ;  ; '), ('76561198383084192', '111 ;  ; '), ('76561198994625702', '76561198994625702 ;  ; '), ('76561198230038336', '< blank > ;  ; '), ('76561198117959474', 'asterix ;  ; '), ('76561198308106245', 'bb ;  ; '), ('76561198206553592', 'blaa ;  ; '), ('76561198277521298', 'cabito. ;  ; '), ('76561198200005194', 'cheesemonger ;  ; '), ('76561199080610650', 'chihir0 ;  ; '), ('76561198290334182', 'console.log(""<3"") ;  ; '), ('76561199190763319', 'dante ;  ; '), ('76561198291534329', 'divine créature ;  ; '), ('76561198819532328', 'egoist 我执 ;  ; '), ('76561199230209487', 'equa ;  ; '), ('76561198138139219', 'equanimous ;  ; '), ('76561198982720030', 'equanimous ;  ; '), ('76561198857373563', 'g4no ;  ; '), ('76561198362489699', 'ghostbuster ;  ; '), ('76561198128428707', 'hairy andrew ;  ; '), ('76561198181250578', 'himejima gyomei ;  ; '), ('76561198917092256', 'ippon ;  ; '), ('76561198802527246', 'jynx ;  ; '), ('76561198148046086', 'keke ;  ; '), ('76561198441973744', 'keke ;  ; '), ('76561198913485100', 'kino peek ;  ; '), ('76561199166363887', 'lol ;  ; '), ('76561198074549687', 'mamba ;  ; '), ('76561198348078099', 'negtovsh ;  ; '), ('76561198175207903', 'newbee.なんで ;  ; '), ('76561199001016682', 'nishikata5355 ;  ; '), ('76561199165132984', 'nymbax ;  ; '), ('76561198303401318', 'oi ;  ; '), ('76561199074940381', 'pand4k ;  ; '), ('76561198304755685', 'plastikman ;  ; '), ('76561198401220183', 'purgi ;  ; '), ('76561198358384793', 'renger ;  ; '), ('76561198279515037', 'rusty ;  ; '), ('76561198098426616', 'sadboi ;  ; '), ('76561198047189347', 'sexxay ;  ; '), ('76561198872163196', 'slime ;  ; '), ('76561198363296474', 'tanaka ;  ; '), ('76561198871995955', 'teku ;  ; '), ('76561199248325318', 'tensai ;  ; '), ('76561198887276207', 'the shotguy ;  ; '), ('76561198333191359', 'thor ;  ; '), ('76561199208535860', 'tseeeeeee ;  ; '), ('76561199194282327', 'tsodgor huu tsoogii ;  ; '), ('76561198366131654', 'turbo monk ;  ; '), ('76561199206483417', 'uchiha choi ;  ; '), ('76561199211582396', 'uhsenee haraav ;  ; '), ('76561198168801470', 'xdd ;  ; '), ('76561198249801958', 'yeggo ;  ; '), ('76561198877836088', '放浪雀豪绝不断幺 ;  ; '), ('76561198843512467', '齊天大聖 ;  ; '), ('76561198850180946', '덴츠 ;  ; ')]"
76561198871995955,teku ;  ; ,"Aichi, Japan","[('76561198447556790', 'm e g a m i n d ; dota 2 ; '), ('76561199024466760', 'noenglish=nocommend ;  ; '), ('76561199163310708', '123 ;  ; '), ('76561198298825292', 'andrew-mage ;  ; '), ('76561198308106245', 'bb ;  ; '), ('76561198206553592', 'blaa ;  ; '), ('76561199051350146', 'can i pet that dawg? ;  ; '), ('76561198200005194', 'cheesemonger ;  ; '), ('76561199230209487', 'equa ;  ; '), ('76561198838104725', 'etseg chine bn ;  ; '), ('76561198857373563', 'g4no ;  ; '), ('76561198441973744', 'keke ;  ; '), ('76561199166363887', 'lol ;  ; '), ('76561198308616392', 'n00berish ;  ; '), ('76561198175207903', 'newbee.なんで ;  ; '), ('76561198303401318', 'oi ;  ; '), ('76561199132608918', 'pinkity drinkity ;  ; '), ('76561198401220183', 'purgi ;  ; '), ('76561198358384793', 'renger ;  ; '), ('76561198268150666', 'russian feederation ;  ; '), ('76561198279515037', 'rusty ;  ; '), ('76561198266042378', 'sushi roll ;  ; '), ('76561198363296474', 'tanaka ;  ; '), ('76561198136204031', 'tanaka but worse ;  ; '), ('76561198842497588', 'teku ;  ; '), ('76561198887276207', 'the shotguy ;  ; '), ('76561198333191359', 'thor ;  ; '), ('76561199194282327', 'tsodgor huu tsoogii ;  ; '), ('76561198366131654', 'turbo monk ;  ; '), ('76561198163504620', 'twitch.tv/ezkatka ;  ; '), ('76561198161785664', '無名 ;  ; '), ('76561198843512467', '齊天大聖 ;  ; ')]"
